customer_id,order_id,order_date,ship_ts,product_name,product_id,order_amount_usd,purchase_platform,marketing_channel,account_creation_method,country_code,order_year,order_month,order_month_name,order_year_month,date_key
7bc41ad9,026121054f852886,2019-04-04 00:00:00,2018-11-12,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,4,Apr,2019-04,20190404
769caca9,02676062a7f50800,2020-06-04 00:00:00,2020-04-16,27in 4K gaming monitor,891b,419.4,website,direct,desktop,BR,2020,6,Jun,2020-06,20200604
76da8882,026cfa1894450910,2019-11-04 00:00:00,2019-08-18,Nintendo Switch,e682,171.64,website,direct,desktop,GB,2019,11,Nov,2019-11,20191104
78548048,026e1bb10642075,2019-11-19 00:00:00,2019-08-17,27in 4K gaming monitor,891b,331.74,website,direct,desktop,HU,2019,11,Nov,2019-11,20191119
78548048,026e1bb10642076,2019-11-19 00:00:00,2019-07-16,27in 4K gaming monitor,891b,331.74,website,direct,desktop,HU,2019,11,Nov,2019-11,20191119
df317aa9,026e8acd51594337,2019-10-06 00:00:00,2019-08-21,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,10,Oct,2019-10,20191006
df317aa9,026e8acd51594338,2019-10-06 00:00:00,2019-08-06,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,10,Oct,2019-10,20191006
b8b5d205,026e9c9f60e78250,2020-09-15 00:00:00,2020-06-29,Nintendo Switch,e682,129.66,mobile app,email,desktop,AU,2020,9,Sep,2020-09,20200915
cd63cb8b,0272be92e6586757,2020-09-06 00:00:00,2020-05-25,27in 4K gaming monitor,891b,480.0,website,direct,desktop,CO,2020,9,Sep,2020-09,20200906
eacbd399,0279a146cf699196,2019-04-01 00:00:00,2019-03-14,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,4,Apr,2019-04,20190401
be7e6dd7,0279b93a84080648,2020-12-27 00:00:00,2020-12-17,27in 4K gaming monitor,891b,450.37,website,direct,desktop,NL,2020,12,Dec,2020-12,20201227
4087999999999999836946953680523207114752,027e3798e042899,2019-09-04 00:00:00,2019-05-21,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,9,Sep,2019-09,20190904
a6849c66,027e4e25e4d70571,2019-04-23 00:00:00,2019-01-13,Nintendo Switch,e682,179.4,website,direct,desktop,DK,2019,4,Apr,2019-04,20190423
94cf8a34,027ebbee75263061,2020-04-28 00:00:00,2019-12-16,27in 4K gaming monitor,891b,404.69,website,direct,desktop,SE,2020,4,Apr,2020-04,20200428
aad2921f,027f5de3dcc72442,2019-06-24 00:00:00,2019-03-24,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,email,mobile,US,2019,6,Jun,2019-06,20190624
1edf4748,027f68f705a15632,2020-03-11 00:00:00,2019-12-19,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200311
db381a96,0287b6b671e92635,2020-09-06 00:00:00,2020-06-20,Nintendo Switch,e682,151.2,website,direct,desktop,US,2020,9,Sep,2020-09,20200906
131d4f07,028ce43f5da10832,2019-12-03 00:00:00,2019-09-14,Nintendo Switch,e682,142.8,website,direct,desktop,US,2019,12,Dec,2019-12,20191203
38ad7a33,02961164c4c25958,2020-09-17 00:00:00,2020-05-11,27in 4K gaming monitor,891b,432.82,website,affiliate,unknown,US,2020,9,Sep,2020-09,20200917
7e2b12b6,029d69c29a953895,2020-09-02 00:00:00,2020-04-19,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,9,Sep,2020-09,20200902
29e9df41,029fe3df5ee19974,2020-07-14 00:00:00,2020-04-16,Lenovo IdeaPad Gaming 3,9ef0,1104.63,website,direct,desktop,FR,2020,7,Jul,2020-07,20200714
29e9df41,029fe3df5ee19975,2020-07-14 00:00:00,2020-07-03,Lenovo IdeaPad Gaming 3,9ef0,1104.63,website,direct,desktop,FR,2020,7,Jul,2020-07,20200714
4386bb36,02a0b5bad9530396,2020-10-19 00:00:00,2020-08-08,Nintendo Switch,e682,142.02,website,direct,desktop,AU,2020,10,Oct,2020-10,20201019
1dec70f9,02a2b4e65b715245,2020-09-15 00:00:00,2020-05-25,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,social media,tablet,US,2020,9,Sep,2020-09,20200915
92f0c055,02a571814be62355,2020-07-13 00:00:00,2020-03-03,Nintendo Switch,e682,155.42,website,direct,desktop,AT,2020,7,Jul,2020-07,20200713
92f0c055,02a571814be62356,2020-07-13 00:00:00,2020-05-05,Nintendo Switch,e682,155.42,website,direct,desktop,AT,2020,7,Jul,2020-07,20200713
e8b6df06,02a71daa0a198284,2020-05-28 00:00:00,2020-04-07,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,5,May,2020-05,20200528
4a78532d,02a9296a5f933116,2020-09-04 00:00:00,2020-06-14,Nintendo Switch,e682,158.9,website,direct,desktop,FR,2020,9,Sep,2020-09,20200904
4a78532d,02a9296a5f933117,2020-09-04 00:00:00,2020-08-21,Nintendo Switch,e682,158.9,website,direct,desktop,FR,2020,9,Sep,2020-09,20200904
aebf517a,02aa0e4d5de74063,2020-08-25 00:00:00,2020-06-06,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200825
402648ef,02aa499b74e29055,2020-12-11 00:00:00,2020-11-05,27in 4K gaming monitor,891b,439.2,website,email,desktop,NL,2020,12,Dec,2020-12,20201211
50b08506,02b1afc23c435739,2020-09-28 00:00:00,2020-07-26,Sony PlayStation 5 Bundle,54ed,502.84,website,direct,desktop,TR,2020,9,Sep,2020-09,20200928
50b08506,02b1afc23c435740,2020-09-28 00:00:00,2020-05-25,Sony PlayStation 5 Bundle,54ed,502.84,website,direct,desktop,TR,2020,9,Sep,2020-09,20200928
4659094c,02b24e33e1031537,2020-11-26 00:00:00,2020-09-26,Lenovo IdeaPad Gaming 3,9ef0,1256.63,website,direct,desktop,GB,2020,11,Nov,2020-11,20201126
44a6f947,02b673f8ed830862,2020-07-20 00:00:00,2020-04-10,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200720
2e3dccb8,02b6e173d0121732,2019-08-21 00:00:00,2019-05-17,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,8,Aug,2019-08,20190821
9a914407,02b9c2d46d765362,2020-04-30 00:00:00,2020-01-11,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200430
55ff94c4,02c527ac37237792,2020-12-23 00:00:00,2020-12-11,Nintendo Switch,e682,158.79,website,direct,desktop,JP,2020,12,Dec,2020-12,20201223
55ff94c4,02c527ac37237793,2020-12-23 00:00:00,2020-12-22,Nintendo Switch,e682,158.79,website,direct,desktop,JP,2020,12,Dec,2020-12,20201223
7e7f2aef,02c5ef904c754040,2020-08-20 00:00:00,2020-07-13,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200820
64fef165,02c8daf400843669,2020-07-02 00:00:00,2020-06-25,Nintendo Switch,e682,142.8,website,direct,desktop,BR,2020,7,Jul,2020-07,20200702
c7c2a847,02ca21e942e84508,2019-11-21 00:00:00,2019-10-23,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,11,Nov,2019-11,20191121
86343b82,02cadb19c0257095,2019-06-11 00:00:00,2019-05-01,Nintendo Switch,e682,168.0,website,direct,desktop,KW,2019,6,Jun,2019-06,20190611
15b704bb,02cb21f2f5311822,2020-07-26 00:00:00,2020-05-28,27in 4K gaming monitor,891b,480.0,website,email,mobile,US,2020,7,Jul,2020-07,20200726
510f1160,02cce094b9035884,2020-03-13 00:00:00,2020-02-15,Nintendo Switch,e682,146.59,website,direct,desktop,BE,2020,3,Mar,2020-03,20200313
3f1b98f3,02ce667782d28591,2020-11-23 00:00:00,2020-07-21,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,11,Nov,2020-11,20201123
91703440,02d2390d1ef2430,2020-11-21 00:00:00,2020-10-15,Dell Gaming Mouse,f81e,49.98,mobile app,direct,desktop,US,2020,11,Nov,2020-11,20201121
91703440,02d2390d1ef2431,2020-11-21 00:00:00,2020-10-13,Dell Gaming Mouse,f81e,49.98,mobile app,direct,desktop,US,2020,11,Nov,2020-11,20201121
b8628175,02d3bd3f6c478105,2019-06-02 00:00:00,2019-03-24,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,6,Jun,2019-06,20190602
f6a6bfde,02d62e34aff104192,2020-03-29 00:00:00,2020-02-29,Nintendo Switch,e682,154.76,website,direct,desktop,JP,2020,3,Mar,2020-03,20200329
88d9e7c9,02d66ec297c58125,2020-10-27 00:00:00,2020-08-22,Nintendo Switch,e682,163.66,mobile app,email,desktop,CA,2020,10,Oct,2020-10,20201027
2d3afb3c,02d8edaf24521319,2019-05-21 00:00:00,2019-03-05,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,5,May,2019-05,20190521
2294244d,02d913ca94017020,2020-01-30 00:00:00,2019-10-23,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,1,Jan,2020-01,20200130
85e378fa,02e283ab0cb56949,2020-11-06 00:00:00,2020-07-26,Dell Gaming Mouse,f81e,57.07,mobile app,email,desktop,IN,2020,11,Nov,2020-11,20201106
0d7c3c3e,02e7e03ca078558,2020-02-08 00:00:00,2019-10-27,27in 4K gaming monitor,891b,576.0,website,direct,desktop,IN,2020,2,Feb,2020-02,20200208
d716f756,02ea5330f7290862,2019-12-22 00:00:00,2019-09-16,Nintendo Switch,e682,151.25,website,direct,desktop,CA,2019,12,Dec,2019-12,20191222
de39219d,02eebaf179593918,2019-10-13 00:00:00,2019-09-13,27in 4K gaming monitor,891b,342.06,website,affiliate,unknown,US,2019,10,Oct,2019-10,20191013
e829bd46,02f0a5c243298067,2020-03-24 00:00:00,2020-03-01,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200324
ddd20890,0308eb040d193745,2020-06-30 00:00:00,2020-03-31,27in 4K gaming monitor,891b,480.0,website,email,mobile,ZA,2020,6,Jun,2020-06,20200630
86a31db4,030ad3a376157258,2019-04-28 00:00:00,2019-04-21,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,4,Apr,2019-04,20190428
7fc6b75c,030b7c3751e54572,2019-03-29 00:00:00,2019-03-04,27in 4K gaming monitor,891b,480.0,website,affiliate,unknown,DE,2019,3,Mar,2019-03,20190329
3bc8c81a,030ebd0969e27221,2020-05-28 00:00:00,2020-04-15,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,5,May,2020-05,20200528
9567a04b,0316e92911c63330,2019-12-01 00:00:00,2019-09-10,JBL Quantum 100 Gaming Headset,ab0f,24.0,mobile app,email,mobile,US,2019,12,Dec,2019-12,20191201
9567a04b,0316e92911c63331,2019-12-01 00:00:00,2019-07-21,JBL Quantum 100 Gaming Headset,ab0f,24.0,mobile app,email,mobile,US,2019,12,Dec,2019-12,20191201
5e69bb49,0317d7f102341157,2020-05-08 00:00:00,2020-02-11,Nintendo Switch,e682,168.99,website,direct,desktop,GB,2020,5,May,2020-05,20200508
6c2f4d6a,0318e0de04646692,2020-09-15 00:00:00,2020-05-29,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,9,Sep,2020-09,20200915
13462209,0320d086975396,2019-06-13 00:00:00,2019-05-29,Nintendo Switch,e682,134.4,website,direct,desktop,US,2019,6,Jun,2019-06,20190613
341c48e6,0326a15074c24137,2020-09-30 00:00:00,2020-08-02,Acer Nitro V Gaming Laptop,22ea,835.64,website,direct,desktop,SI,2020,9,Sep,2020-09,20200930
b0c8d325,032806cdd9b74921,2020-12-26 00:00:00,2020-08-23,27in 4K gaming monitor,891b,417.42,website,direct,desktop,US,2020,12,Dec,2020-12,20201226
3aeccd97,0328491c0cf26852,2020-03-03 00:00:00,2020-02-26,Lenovo IdeaPad Gaming 3,9ef0,1198.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200303
ece5cdaf,0328998c7b5100080,2020-05-05 00:00:00,2020-01-26,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,5,May,2020-05,20200505
e8cc256d,032d309dd6798324,2020-05-06 00:00:00,2020-03-18,27in 4K gaming monitor,891b,408.2,website,direct,desktop,FR,2020,5,May,2020-05,20200506
7259cf9d,032f0b6bd7149113,2020-11-26 00:00:00,2020-10-10,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,11,Nov,2020-11,20201126
530945c5,0333beb31e136613,2020-04-28 00:00:00,2019-12-26,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200428
2f4504bd,0336e100b9922185,2020-07-12 00:00:00,2020-05-21,27in 4K gaming monitor,891b,456.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200712
84dc443a,0337c31a4b556531,2020-04-27 00:00:00,2020-04-21,Nintendo Switch,e682,142.8,website,direct,desktop,US,2020,4,Apr,2020-04,20200427
57b1e7d1,033aae8e02d38430,2019-08-23 00:00:00,2019-04-27,JBL Quantum 100 Gaming Headset,ab0f,23.98,website,direct,desktop,RU,2019,8,Aug,2019-08,20190823
7c6ddc03,033b322919a53185,2019-06-17 00:00:00,2019-02-16,27in 4K gaming monitor,891b,353.34,website,direct,desktop,US,2019,6,Jun,2019-06,20190617
d1b5b9db,033b5a2a3c388530,2020-03-18 00:00:00,2020-03-15,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200318
1284d222,033cdeb82e310559,2020-03-17 00:00:00,2020-01-23,Lenovo IdeaPad Gaming 3,9ef0,1152.57,website,direct,desktop,GB,2020,3,Mar,2020-03,20200317
e16fcab5,033d2bb062895285,2020-08-06 00:00:00,2020-04-29,27in 4K gaming monitor,891b,407.92,website,direct,desktop,US,2020,8,Aug,2020-08,20200806
da197ff9,033d64725cc92138,2020-08-17 00:00:00,2020-06-11,JBL Quantum 100 Gaming Headset,ab0f,24.0,mobile app,,,US,2020,8,Aug,2020-08,20200817
2590683c,033f23fddad18190,2020-07-21 00:00:00,2020-07-02,27in 4K gaming monitor,891b,480.0,website,direct,desktop,BR,2020,7,Jul,2020-07,20200721
bca0535b,03467dc314a79864,2020-12-07 00:00:00,2020-10-25,Nintendo Switch,e682,161.05,website,direct,desktop,SE,2020,12,Dec,2020-12,20201207
2c1a2b2e,0348ec0227020870,2020-12-19 00:00:00,2020-08-27,27in 4K gaming monitor,891b,280.18,website,direct,desktop,DE,2020,12,Dec,2020-12,20201219
302c4749,0349c32f37c22576,2020-06-11 00:00:00,2020-01-23,27in 4K gaming monitor,891b,245.19,website,direct,desktop,FR,2020,6,Jun,2020-06,20200611
d234c0b2,034a1b478ac88733,2020-01-30 00:00:00,2019-10-12,Nintendo Switch,e682,150.41,website,direct,desktop,GR,2020,1,Jan,2020-01,20200130
bf8e7ff8,034a6e2f83d81099,2020-04-20 00:00:00,2019-12-29,27in 4K gaming monitor,891b,346.97,website,direct,desktop,DE,2020,4,Apr,2020-04,20200420
a6cf6501,034c72edf1c70681,2020-04-01 00:00:00,2020-03-10,Nintendo Switch,e682,159.74,mobile app,email,mobile,US,2020,4,Apr,2020-04,20200401
aafb7bd3,034cdd0e4b572503,2020-08-21 00:00:00,2020-08-13,Sony PlayStation 5 Bundle,54ed,1496.14,website,direct,desktop,PL,2020,8,Aug,2020-08,20200821
fe9e5b76,03514fa4253107544,2020-09-02 00:00:00,2020-05-15,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,9,Sep,2020-09,20200902
c6895acd,03594a0474c83986,2020-06-10 00:00:00,2020-03-27,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200610
c30cf6cf,035cf6260c582603,2019-09-08 00:00:00,2019-04-27,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,9,Sep,2019-09,20190908
50911000000000000000,0361cdbba7f2828,2020-04-30 00:00:00,2020-03-29,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200430
bfb69918,0363d07b76081177,2019-12-18 00:00:00,2019-10-16,Nintendo Switch,e682,168.0,website,affiliate,unknown,US,2019,12,Dec,2019-12,20191218
b48ff824,036556e67b776498,2020-05-05 00:00:00,2020-01-15,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,LT,2020,5,May,2020-05,20200505
ae0f83b8,036aa4b8be973762,2019-08-23 00:00:00,2019-05-12,JBL Quantum 100 Gaming Headset,ab0f,16.53,website,direct,desktop,MX,2019,8,Aug,2019-08,20190823
8b7a2e14,036b4baf19159253,2020-10-22 00:00:00,2020-09-15,Nintendo Switch,e682,142.8,website,direct,desktop,US,2020,10,Oct,2020-10,20201022
16b75f82,036bf21fbb112243,2019-07-21 00:00:00,2019-05-26,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,7,Jul,2019-07,20190721
b8685ed2,036f687cbaa78116,2020-10-17 00:00:00,2020-08-24,Nintendo Switch,e682,160.61,website,direct,desktop,IT,2020,10,Oct,2020-10,20201017
a2298159,036fc2e4aa068573,2020-06-25 00:00:00,2020-06-05,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200625
c0225cf1,0371900a86481365,2020-12-28 00:00:00,2020-09-18,27in 4K gaming monitor,891b,480.0,website,direct,desktop,TH,2020,12,Dec,2020-12,20201228
4d2de894,03736d2b05b34285,2020-09-03 00:00:00,2020-06-26,Lenovo IdeaPad Gaming 3,9ef0,963.23,website,direct,desktop,CA,2020,9,Sep,2020-09,20200903
4d2de894,03736d2b05b34286,2020-09-03 00:00:00,2020-04-15,Lenovo IdeaPad Gaming 3,9ef0,963.23,website,direct,desktop,CA,2020,9,Sep,2020-09,20200903
bbe37836,037d9fcf29a79552,2020-12-10 00:00:00,2020-12-01,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201210
52f5321c,037de85ccb036588,2019-06-07 00:00:00,2019-03-25,Nintendo Switch,e682,153.26,website,direct,desktop,KR,2019,6,Jun,2019-06,20190607
a32c0c05,037f6170ca669049,2020-12-04 00:00:00,2020-11-08,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,12,Dec,2020-12,20201204
52cea287,037fe318e4636525,2020-06-27 00:00:00,2020-06-17,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200627
96ee6caf,03833ad01c963934,2019-07-01 00:00:00,2019-05-11,Nintendo Switch,e682,153.39,website,direct,desktop,FR,2019,7,Jul,2019-07,20190701
c5d6c5c6,0385d53894e83715,2019-08-10 00:00:00,2019-08-06,Sony PlayStation 5 Bundle,54ed,2078.04,website,direct,desktop,GB,2019,8,Aug,2019-08,20190810
361d142c,03939f1823c24915,2020-12-15 00:00:00,2020-11-06,27in 4K gaming monitor,891b,490.89,website,direct,desktop,GB,2020,12,Dec,2020-12,20201215
8db9e744,0397762379b60178,2020-02-18 00:00:00,2019-10-03,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,2,Feb,2020-02,20200218
fcc10a22,039b129eb08106729,2020-05-12 00:00:00,2020-04-19,Nintendo Switch,e682,146.59,website,direct,desktop,IT,2020,5,May,2020-05,20200512
63d7ae2f,039de759adc43252,2020-07-03 00:00:00,2020-05-22,Nintendo Switch,e682,136.25,website,direct,desktop,AU,2020,7,Jul,2020-07,20200703
ff8160a0,039f3e52bbf107894,2020-04-25 00:00:00,2020-03-01,27in 4K gaming monitor,891b,480.0,website,direct,desktop,PH,2020,4,Apr,2020-04,20200425
c5038ba9,03a1483087e83368,2020-09-20 00:00:00,2020-04-30,Nintendo Switch,e682,159.12,website,direct,desktop,AT,2020,9,Sep,2020-09,20200920
94e92016,03a1eb8a15b63125,2020-07-21 00:00:00,2020-04-20,27in 4K gaming monitor,891b,376.79,website,direct,desktop,GB,2020,7,Jul,2020-07,20200721
9b42dbc9,03a3163826b65650,2019-06-02 00:00:00,2019-03-01,Nintendo Switch,e682,149.7,website,direct,desktop,CA,2019,6,Jun,2019-06,20190602
465cdcd5,03a7cb07f6431542,2019-08-14 00:00:00,2019-06-16,JBL Quantum 100 Gaming Headset,ab0f,16.09,website,direct,desktop,MX,2019,8,Aug,2019-08,20190814
76211116,03a7e7346f22016,2020-12-18 00:00:00,2020-09-17,Nintendo Switch,e682,184.9,website,direct,desktop,GB,2020,12,Dec,2020-12,20201218
24280780,03ac302e086657,2019-11-06 00:00:00,2019-09-15,27in 4K gaming monitor,891b,350.72,website,direct,desktop,GB,2019,11,Nov,2019-11,20191106
013cddb6,03ad4dd80643675,2020-03-24 00:00:00,2020-01-29,27in 4K gaming monitor,891b,476.06,website,direct,desktop,JM,2020,3,Mar,2020-03,20200324
a8b4f9b7,03b0585c3c971484,2019-07-15 00:00:00,2019-03-31,Nintendo Switch,e682,186.8,website,direct,desktop,IL,2019,7,Jul,2019-07,20190715
aff6df6d,03b0ce6bb0774573,2020-12-23 00:00:00,2020-09-02,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201223
aff6df6d,03b0ce6bb0774574,2020-12-23 00:00:00,2020-12-03,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201223
aff6df6d,03b0ce6bb0774575,2020-12-23 00:00:00,2020-11-25,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201223
12a9a932,03b140faf8310623,2019-10-17 00:00:00,2019-05-24,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,CO,2019,10,Oct,2019-10,20191017
7d6a2d39,03b1c24389653560,2020-08-06 00:00:00,2020-07-25,Nintendo Switch,e682,168.0,website,direct,desktop,IN,2020,8,Aug,2020-08,20200806
39bec39c,03b550a91fd26382,2019-10-28 00:00:00,2019-09-11,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,10,Oct,2019-10,20191028
ec19fd19,03bc5ea194299749,2020-09-29 00:00:00,2020-06-10,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,9,Sep,2020-09,20200929
f7e92213,03c58a47428104727,2020-04-26 00:00:00,2020-01-16,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,email,mobile,US,2020,4,Apr,2020-04,20200426
cfa2b5c9,03cfcb1594387755,2020-08-31 00:00:00,2020-08-26,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,IN,2020,8,Aug,2020-08,20200831
cfa2b5c9,03cfcb1594387756,2020-08-31 00:00:00,2020-05-06,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,IN,2020,8,Aug,2020-08,20200831
abbd0660,03d1088ed5d72808,2019-06-28 00:00:00,2019-06-02,27in 4K gaming monitor,891b,331.28,website,direct,desktop,US,2019,6,Jun,2019-06,20190628
45c6b9b4,03d2d0ae1e331305,2020-10-24 00:00:00,2020-08-28,Sony PlayStation 5 Bundle,54ed,1800.0,website,direct,desktop,UY,2020,10,Oct,2020-10,20201024
fbaf674b,03ddabc08ad106285,2020-05-10 00:00:00,2020-02-08,Lenovo IdeaPad Gaming 3,9ef0,1058.73,website,direct,desktop,DE,2020,5,May,2020-05,20200510
5a3807bf,03e11ffa84f39427,2020-04-29 00:00:00,2020-04-15,Nintendo Switch,e682,118.44,website,direct,desktop,ES,2020,4,Apr,2020-04,20200429
362e4fd4,03e2747422724939,2020-04-18 00:00:00,2020-03-13,Nintendo Switch,e682,149.03,website,direct,desktop,ES,2020,4,Apr,2020-04,20200418
0ad92c49,03e2f96f9957471,2020-08-22 00:00:00,2020-05-11,Nintendo Switch,e682,147.51,website,direct,desktop,CA,2020,8,Aug,2020-08,20200822
0ad92c49,03e2f96f9957472,2020-08-22 00:00:00,2020-07-14,Nintendo Switch,e682,147.51,website,direct,desktop,CA,2020,8,Aug,2020-08,20200822
3a34a355,03e320b5d2026564,2020-12-27 00:00:00,2020-12-08,27in 4K gaming monitor,891b,454.21,website,direct,desktop,JP,2020,12,Dec,2020-12,20201227
597fe496,03e33ee21fe39132,2020-10-20 00:00:00,2020-07-09,Nintendo Switch,e682,194.02,website,direct,desktop,IL,2020,10,Oct,2020-10,20201020
27c98452,03ea245d5b119111,2019-08-30 00:00:00,2019-04-16,Nintendo Switch,e682,151.2,website,direct,desktop,RO,2019,8,Aug,2019-08,20190830
9d54e1ac,03eda00419766519,2020-04-30 00:00:00,2020-04-06,27in 4K gaming monitor,891b,149.77,website,direct,desktop,TR,2020,4,Apr,2020-04,20200430
150ee711,03ee5bae23911602,2020-01-26 00:00:00,2019-12-12,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,1,Jan,2020-01,20200126
f7b3e272,03f47aee052104652,2019-12-12 00:00:00,2019-09-08,Nintendo Switch,e682,139.2,website,direct,desktop,CH,2019,12,Dec,2019-12,20191212
3dd922f0,03f89d7e0ea28034,2019-03-09 00:00:00,2018-10-28,JBL Quantum 100 Gaming Headset,ab0f,9.34,website,direct,desktop,TR,2019,3,Mar,2019-03,20190309
cbd63f2c,03fa272f17a86129,2020-06-16 00:00:00,2020-05-30,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200616
0bba4ebb,03feca187917819,2020-04-09 00:00:00,2019-12-15,Nintendo Switch,e682,168.0,website,email,mobile,US,2020,4,Apr,2020-04,20200409
